bootstrap_iteration,bootstrap_sample_size,bootstrap_evaluation_sample_size,contrast,treated_level,reference_level,n_used,n_removed_no_common_support,risk_treated,risk_reference,risk_difference,risk_ratio,model_type,support_type,crossfit_folds
248,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6390032066701351,0.6769652114776735,-0.03796200480753842,0.9439232560788828,xgb_3class,global_three_level_common_support_min_cell_20,1
248,100000,100000,alta_vs_media,alta,media,93339,6661,0.6390032066701351,0.6656074612677696,-0.02660425459763449,0.9600301136243847,xgb_3class,global_three_level_common_support_min_cell_20,1
249,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6658154886571134,0.6765588112368941,-0.010743322579780723,0.9841206375538297,xgb_3class,global_three_level_common_support_min_cell_20,1
249,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6390164332096073,0.6765588112368941,-0.03754237802728677,0.9445098084545654,xgb_3class,global_three_level_common_support_min_cell_20,1
249,100000,100000,alta_vs_media,alta,media,93339,6661,0.6390164332096073,0.6658154886571134,-0.02679905544750605,0.9597500269908752,xgb_3class,global_three_level_common_support_min_cell_20,1
250,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6656817683881452,0.6780462487947734,-0.012364480406628187,0.9817645471402489,xgb_3class,global_three_level_common_support_min_cell_20,1
250,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6388111539600727,0.6780462487947734,-0.03923509483470067,0.9421350757349649,xgb_3class,global_three_level_common_support_min_cell_20,1
250,100000,100000,alta_vs_media,alta,media,93339,6661,0.6388111539600727,0.6656817683881452,-0.02687061442807248,0.9596344444085709,xgb_3class,global_three_level_common_support_min_cell_20,1
251,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.665764458787576,0.6778377872649086,-0.012073328477332668,0.982188469418253,xgb_3class,global_three_level_common_support_min_cell_20,1
251,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6387668044829613,0.6778377872649086,-0.03907098278194732,0.9423593911168634,xgb_3class,global_three_level_common_support_min_cell_20,1
251,100000,100000,alta_vs_media,alta,media,93339,6661,0.6387668044829613,0.665764458787576,-0.02699765430461465,0.9594486399082041,xgb_3class,global_three_level_common_support_min_cell_20,1
252,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6657395829110868,0.675935957324129,-0.01019637441304222,0.9849151767966196,xgb_3class,global_three_level_common_support_min_cell_20,1
252,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6390413254758829,0.675935957324129,-0.03689463184824615,0.9454169711664648,xgb_3class,global_three_level_common_support_min_cell_20,1
252,100000,100000,alta_vs_media,alta,media,93339,6661,0.6390413254758829,0.6657395829110868,-0.02669825743520393,0.95989684537239,xgb_3class,global_three_level_common_support_min_cell_20,1
253,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6657399440352669,0.6776112963311601,-0.0118713522958932,0.982480586790437,xgb_3class,global_three_level_common_support_min_cell_20,1
253,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6388321517365857,0.6776112963311601,-0.03877914459457443,0.942770811519024,xgb_3class,global_three_level_common_support_min_cell_20,1
253,100000,100000,alta_vs_media,alta,media,93339,6661,0.6388321517365857,0.6657399440352669,-0.026907792298681232,0.9595821273159841,xgb_3class,global_three_level_common_support_min_cell_20,1
254,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6657194292526365,0.6762134548690492,-0.010494025616412661,0.9844811937105794,xgb_3class,global_three_level_common_support_min_cell_20,1
254,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6389133272552261,0.6762134548690492,-0.037300127613823064,0.944839713931681,xgb_3class,global_three_level_common_support_min_cell_20,1
254,100000,100000,alta_vs_media,alta,media,93339,6661,0.6389133272552261,0.6657194292526365,-0.026806101997410403,0.9597336342916956,xgb_3class,global_three_level_common_support_min_cell_20,1
255,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6656702180060455,0.6745139802659077,-0.008843762259862165,0.9868886894584813,xgb_3class,global_three_level_common_support_min_cell_20,1
255,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6388769861262602,0.6745139802659077,-0.03563699413964749,0.9471664113980282,xgb_3class,global_three_level_common_support_min_cell_20,1
255,100000,100000,alta_vs_media,alta,media,93339,6661,0.6388769861262602,0.6656702180060455,-0.02679323187978533,0.9597499915798516,xgb_3class,global_three_level_common_support_min_cell_20,1
256,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6655860594511754,0.6758602550968289,-0.010274195645653461,0.9847983431956928,xgb_3class,global_three_level_common_support_min_cell_20,1
256,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.638842391486761,0.6758602550968289,-0.03701786361006787,0.9452285241943035,xgb_3class,global_three_level_common_support_min_cell_20,1
256,100000,100000,alta_vs_media,alta,media,93339,6661,0.638842391486761,0.6655860594511754,-0.026743667964414408,0.959819368833436,xgb_3class,global_three_level_common_support_min_cell_20,1
257,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6657735823146188,0.676357524486618,-0.010583942171999206,0.9843515569963788,xgb_3class,global_three_level_common_support_min_cell_20,1
257,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6385735565551708,0.676357524486618,-0.03778396793144723,0.9441361017457051,xgb_3class,global_three_level_common_support_min_cell_20,1
257,100000,100000,alta_vs_media,alta,media,93339,6661,0.6385735565551708,0.6657735823146188,-0.02720002575944802,0.9591452312287838,xgb_3class,global_three_level_common_support_min_cell_20,1
258,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6657334265276098,0.6761340205856057,-0.010400594057995871,0.9846175554825835,xgb_3class,global_three_level_common_support_min_cell_20,1
258,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6389925159395135,0.6761340205856057,-0.03714150464609223,0.94506783638261,xgb_3class,global_three_level_common_support_min_cell_20,1
258,100000,100000,alta_vs_media,alta,media,93339,6661,0.6389925159395135,0.6657334265276098,-0.026740910588096356,0.9598324051000805,xgb_3class,global_three_level_common_support_min_cell_20,1
259,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6656959293227216,0.6763697277622143,-0.010673798439492677,0.9842189885185915,xgb_3class,global_three_level_common_support_min_cell_20,1
259,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6390410995297353,0.6763697277622143,-0.037328628232478955,0.9448103208936012,xgb_3class,global_three_level_common_support_min_cell_20,1
259,100000,100000,alta_vs_media,alta,media,93339,6661,0.6390410995297353,0.6656959293227216,-0.02665482979298628,0.9599594520277376,xgb_3class,global_three_level_common_support_min_cell_20,1
260,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6656029792092539,0.6770996505287228,-0.011496671319468854,0.9830207100085024,xgb_3class,global_three_level_common_support_min_cell_20,1
260,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6389164055331658,0.6770996505287228,-0.03818324499555703,0.9436076433273284,xgb_3class,global_three_level_common_support_min_cell_20,1
260,100000,100000,alta_vs_media,alta,media,93339,6661,0.6389164055331658,0.6656029792092539,-0.026686573676088177,0.9599061685273822,xgb_3class,global_three_level_common_support_min_cell_20,1
261,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6657815230136311,0.6770727913256239,-0.011291268311992786,0.9833234056121412,xgb_3class,global_three_level_common_support_min_cell_20,1
261,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6386466136545744,0.6770727913256239,-0.0384261776710495,0.9432466078044344,xgb_3class,global_three_level_common_support_min_cell_20,1
261,100000,100000,alta_vs_media,alta,media,93339,6661,0.6386466136545744,0.6657815230136311,-0.027134909359056714,0.9592435229559515,xgb_3class,global_three_level_common_support_min_cell_20,1
262,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6657322057629731,0.6761971690411998,-0.010464963278226658,0.98452379903769,xgb_3class,global_three_level_common_support_min_cell_20,1
262,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6385719588439159,0.6761971690411998,-0.03762521019728382,0.9443576342523975,xgb_3class,global_three_level_common_support_min_cell_20,1
262,100000,100000,alta_vs_media,alta,media,93339,6661,0.6385719588439159,0.6657322057629731,-0.027160246919057163,0.9592024440398979,xgb_3class,global_three_level_common_support_min_cell_20,1
263,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6656942624482323,0.6757824968629135,-0.010088234414681208,0.9850717731496268,xgb_3class,global_three_level_common_support_min_cell_20,1
263,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6393071700365046,0.6757824968629135,-0.03647532682640886,0.9460250494859915,xgb_3class,global_three_level_common_support_min_cell_20,1
263,100000,100000,alta_vs_media,alta,media,93339,6661,0.6393071700365046,0.6656942624482323,-0.026387092411727653,0.9603615444803693,xgb_3class,global_three_level_common_support_min_cell_20,1
264,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6656519275086321,0.6775886099049896,-0.011936682396357479,0.9823835846384266,xgb_3class,global_three_level_common_support_min_cell_20,1
264,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6384182135383778,0.6775886099049896,-0.03917039636661179,0.9421914775513948,xgb_3class,global_three_level_common_support_min_cell_20,1
264,100000,100000,alta_vs_media,alta,media,93339,6661,0.6384182135383778,0.6656519275086321,-0.027233713970254314,0.9590871552461611,xgb_3class,global_three_level_common_support_min_cell_20,1
265,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6656666547567447,0.6769148107088538,-0.011248155952109151,0.9833832030646068,xgb_3class,global_three_level_common_support_min_cell_20,1
265,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6389353696974118,0.6769148107088538,-0.03797944101144202,0.9438933224526871,xgb_3class,global_three_level_common_support_min_cell_20,1
265,100000,100000,alta_vs_media,alta,media,93339,6661,0.6389353696974118,0.6656666547567447,-0.026731285059332865,0.959842835947519,xgb_3class,global_three_level_common_support_min_cell_20,1
266,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6657258681165362,0.676943473504937,-0.011217605388400775,0.9834290367993053,xgb_3class,global_three_level_common_support_min_cell_20,1
266,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6386040364315794,0.676943473504937,-0.03833943707335763,0.9433639017526062,xgb_3class,global_three_level_common_support_min_cell_20,1
266,100000,100000,alta_vs_media,alta,media,93339,6661,0.6386040364315794,0.6657258681165362,-0.027121831684956854,0.9592597599343862,xgb_3class,global_three_level_common_support_min_cell_20,1
267,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6656323291677854,0.677040877555389,-0.011408548387603634,0.983149395013198,xgb_3class,global_three_level_common_support_min_cell_20,1
267,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.638845518014777,0.677040877555389,-0.03819535954061204,0.9435848546124347,xgb_3class,global_three_level_common_support_min_cell_20,1
267,100000,100000,alta_vs_media,alta,media,93339,6661,0.638845518014777,0.6656323291677854,-0.026786811153008405,0.9597573465421986,xgb_3class,global_three_level_common_support_min_cell_20,1
268,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6656730071673781,0.6767647058866458,-0.01109169871926774,0.983610701588322,xgb_3class,global_three_level_common_support_min_cell_20,1
268,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6389096673865431,0.6767647058866458,-0.037855038500102745,0.9440646975664785,xgb_3class,global_three_level_common_support_min_cell_20,1
268,100000,100000,alta_vs_media,alta,media,93339,6661,0.6389096673865431,0.6656730071673781,-0.026763339780835005,0.9597950653058318,xgb_3class,global_three_level_common_support_min_cell_20,1
269,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6657486403670427,0.6764190515073355,-0.010670411140292768,0.9842251469462387,xgb_3class,global_three_level_common_support_min_cell_20,1
269,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6387195956464208,0.6764190515073355,-0.03769945586091472,0.9442661235266732,xgb_3class,global_three_level_common_support_min_cell_20,1
269,100000,100000,alta_vs_media,alta,media,93339,6661,0.6387195956464208,0.6657486403670427,-0.027029044720621953,0.9594005258415245,xgb_3class,global_three_level_common_support_min_cell_20,1
270,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6657719796412752,0.6767263132176504,-0.010954333576375208,0.983812756556945,xgb_3class,global_three_level_common_support_min_cell_20,1
270,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6387138499373332,0.6767263132176504,-0.038012463280317266,0.9438288972397448,xgb_3class,global_three_level_common_support_min_cell_20,1
270,100000,100000,alta_vs_media,alta,media,93339,6661,0.6387138499373332,0.6657719796412752,-0.027058129703942058,0.9593582629919012,xgb_3class,global_three_level_common_support_min_cell_20,1
271,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6657543897661781,0.6760763518784638,-0.010321962112285754,0.9847325496837651,xgb_3class,global_three_level_common_support_min_cell_20,1
271,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6389593988890052,0.6760763518784638,-0.03711695298945861,0.9450994656353089,xgb_3class,global_three_level_common_support_min_cell_20,1
271,100000,100000,alta_vs_media,alta,media,93339,6661,0.6389593988890052,0.6657543897661781,-0.026794990877172853,0.959752438302985,xgb_3class,global_three_level_common_support_min_cell_20,1
272,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6658235954375005,0.6767085874336228,-0.010884991996122362,0.9839148014400068,xgb_3class,global_three_level_common_support_min_cell_20,1
272,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6391733645780108,0.6767085874336228,-0.03753522285561206,0.9445326636123207,xgb_3class,global_three_level_common_support_min_cell_20,1
272,100000,100000,alta_vs_media,alta,media,93339,6661,0.6391733645780108,0.6658235954375005,-0.0266502308594897,0.9599740366035266,xgb_3class,global_three_level_common_support_min_cell_20,1
273,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6656761855640339,0.6763826142619278,-0.010706428697893955,0.9841710468717815,xgb_3class,global_three_level_common_support_min_cell_20,1
273,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6390300496647835,0.6763826142619278,-0.03735256459714431,0.9447759835786087,xgb_3class,global_three_level_common_support_min_cell_20,1
273,100000,100000,alta_vs_media,alta,media,93339,6661,0.6390300496647835,0.6656761855640339,-0.026646135899250356,0.9599713246814248,xgb_3class,global_three_level_common_support_min_cell_20,1
274,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6657850329235043,0.6771849006403456,-0.011399867716841317,0.9831657975450108,xgb_3class,global_three_level_common_support_min_cell_20,1
274,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6389768738418024,0.6771849006403456,-0.03820802679854329,0.9435781471760315,xgb_3class,global_three_level_common_support_min_cell_20,1
274,100000,100000,alta_vs_media,alta,media,93339,6661,0.6389768738418024,0.6657850329235043,-0.026808159081701977,0.9597345122584302,xgb_3class,global_three_level_common_support_min_cell_20,1
275,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.665690453353415,0.6772871667899945,-0.01159671343657942,0.9828777009144554,xgb_3class,global_three_level_common_support_min_cell_20,1
275,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6390198765022713,0.6772871667899945,-0.03826729028772313,0.9434991652520287,xgb_3class,global_three_level_common_support_min_cell_20,1
275,100000,100000,alta_vs_media,alta,media,93339,6661,0.6390198765022713,0.665690453353415,-0.026670576851143712,0.9599354674281557,xgb_3class,global_three_level_common_support_min_cell_20,1
276,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.665721884721499,0.6764950567216401,-0.010773172000141162,0.9840750174105499,xgb_3class,global_three_level_common_support_min_cell_20,1
276,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.638593730590318,0.6764950567216401,-0.03790132613132213,0.9439739791817614,xgb_3class,global_three_level_common_support_min_cell_20,1
276,100000,100000,alta_vs_media,alta,media,93339,6661,0.638593730590318,0.665721884721499,-0.02712815413118097,0.9592500190338044,xgb_3class,global_three_level_common_support_min_cell_20,1
277,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6655859322584765,0.6774397271297541,-0.011853794871277579,0.9825020671263244,xgb_3class,global_three_level_common_support_min_cell_20,1
277,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.638608466429326,0.6774397271297541,-0.03883126070042808,0.9426793866002628,xgb_3class,global_three_level_common_support_min_cell_20,1
277,100000,100000,alta_vs_media,alta,media,93339,6661,0.638608466429326,0.6655859322584765,-0.026977465829150504,0.9594680949195994,xgb_3class,global_three_level_common_support_min_cell_20,1
278,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6655871034200959,0.6780672798139527,-0.01248017639385679,0.9815944866160168,xgb_3class,global_three_level_common_support_min_cell_20,1
278,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6391520902953343,0.6780672798139527,-0.03891518951861839,0.9426086604130258,xgb_3class,global_three_level_common_support_min_cell_20,1
278,100000,100000,alta_vs_media,alta,media,93339,6661,0.6391520902953343,0.6655871034200959,-0.026435013124761597,0.9602831650599505,xgb_3class,global_three_level_common_support_min_cell_20,1
279,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6656412355811983,0.6757557012455584,-0.01011446566436014,0.9850323635513292,xgb_3class,global_three_level_common_support_min_cell_20,1
279,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6389447616394321,0.6757557012455584,-0.03681093960612625,0.9455262611350876,xgb_3class,global_three_level_common_support_min_cell_20,1
279,100000,100000,alta_vs_media,alta,media,93339,6661,0.6389447616394321,0.6656412355811983,-0.026696473941766108,0.9598935995627489,xgb_3class,global_three_level_common_support_min_cell_20,1
280,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6657881174507275,0.6767742917310084,-0.010986174280280925,0.9837668563736646,xgb_3class,global_three_level_common_support_min_cell_20,1
280,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6392705364646384,0.6767742917310084,-0.037503755266370065,0.9445845450623642,xgb_3class,global_three_level_common_support_min_cell_20,1
280,100000,100000,alta_vs_media,alta,media,93339,6661,0.6392705364646384,0.6657881174507275,-0.02651758098608914,0.9601711411017311,xgb_3class,global_three_level_common_support_min_cell_20,1
281,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6656084773872362,0.6761684723541824,-0.010559994966946262,0.9843825978307151,xgb_3class,global_three_level_common_support_min_cell_20,1
281,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6386600566869111,0.6761684723541824,-0.037508415667271366,0.9445280027081414,xgb_3class,global_three_level_common_support_min_cell_20,1
281,100000,100000,alta_vs_media,alta,media,93339,6661,0.6386600566869111,0.6656084773872362,-0.026948420700325104,0.9595131047517487,xgb_3class,global_three_level_common_support_min_cell_20,1
282,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.665609678409186,0.6767958413436206,-0.01118616293443464,0.983471879921385,xgb_3class,global_three_level_common_support_min_cell_20,1
282,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6388884291911864,0.6767958413436206,-0.037907412152434206,0.9439898861122169,xgb_3class,global_three_level_common_support_min_cell_20,1
282,100000,100000,alta_vs_media,alta,media,93339,6661,0.6388884291911864,0.665609678409186,-0.026721249217999565,0.9598544761520541,xgb_3class,global_three_level_common_support_min_cell_20,1
283,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6657027374903077,0.676850824201941,-0.011148086711633254,0.9835294775258969,xgb_3class,global_three_level_common_support_min_cell_20,1
283,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.639330752810191,0.676850824201941,-0.037520071391749954,0.9445667050254553,xgb_3class,global_three_level_common_support_min_cell_20,1
283,100000,100000,alta_vs_media,alta,media,93339,6661,0.639330752810191,0.6657027374903077,-0.0263719846801167,0.9603847435275108,xgb_3class,global_three_level_common_support_min_cell_20,1
284,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6658424174330131,0.6758058787210817,-0.009963461288068576,0.9852569182929811,xgb_3class,global_three_level_common_support_min_cell_20,1
284,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6389233248352948,0.6758058787210817,-0.03688255388578687,0.945424337006975,xgb_3class,global_three_level_common_support_min_cell_20,1
284,100000,100000,alta_vs_media,alta,media,93339,6661,0.6389233248352948,0.6658424174330131,-0.026919092597718297,0.9595713762101579,xgb_3class,global_three_level_common_support_min_cell_20,1
285,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6656626072487798,0.6763536204426742,-0.010691013193894428,0.9841931603960409,xgb_3class,global_three_level_common_support_min_cell_20,1
285,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6387447759194497,0.6763536204426742,-0.03760884452322455,0.9443947021402658,xgb_3class,global_three_level_common_support_min_cell_20,1
285,100000,100000,alta_vs_media,alta,media,93339,6661,0.6387447759194497,0.6656626072487798,-0.026917831329330122,0.9595623503014793,xgb_3class,global_three_level_common_support_min_cell_20,1
286,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6657586121111428,0.6753843389258685,-0.009625726814725621,0.9857477790645333,xgb_3class,global_three_level_common_support_min_cell_20,1
286,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.638847234597096,0.6753843389258685,-0.03653710432877244,0.9459017596012352,xgb_3class,global_three_level_common_support_min_cell_20,1
286,100000,100000,alta_vs_media,alta,media,93339,6661,0.638847234597096,0.6657586121111428,-0.02691137751404682,0.9595778754874684,xgb_3class,global_three_level_common_support_min_cell_20,1
287,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6657667430576958,0.6774426272264487,-0.01167588416875287,0.982764763096536,xgb_3class,global_three_level_common_support_min_cell_20,1
287,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.638831687433782,0.6774426272264487,-0.03861093979266661,0.9430048564396581,xgb_3class,global_three_level_common_support_min_cell_20,1
287,100000,100000,alta_vs_media,alta,media,93339,6661,0.638831687433782,0.6657667430576958,-0.02693505562391374,0.9595428039853598,xgb_3class,global_three_level_common_support_min_cell_20,1
288,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6656717588280622,0.6764934586525908,-0.01082169982452863,0.9840032454325829,xgb_3class,global_three_level_common_support_min_cell_20,1
288,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.638244588603007,0.6764934586525908,-0.03824887004958377,0.9434601036264768,xgb_3class,global_three_level_common_support_min_cell_20,1
288,100000,100000,alta_vs_media,alta,media,93339,6661,0.638244588603007,0.6656717588280622,-0.027427170225055142,0.9587977560091454,xgb_3class,global_three_level_common_support_min_cell_20,1
289,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.665717702508757,0.6780785419139006,-0.012360839405143653,0.9817707851803499,xgb_3class,global_three_level_common_support_min_cell_20,1
289,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6393204405722239,0.6780785419139006,-0.038758101341676676,0.9428412802560002,xgb_3class,global_three_level_common_support_min_cell_20,1
289,100000,100000,alta_vs_media,alta,media,93339,6661,0.6393204405722239,0.665717702508757,-0.026397261936533023,0.9603476641269191,xgb_3class,global_three_level_common_support_min_cell_20,1
290,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6658150114751827,0.6770536737570947,-0.011238662281911949,0.9834006331882869,xgb_3class,global_three_level_common_support_min_cell_20,1
290,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6387842423853011,0.6770536737570947,-0.038269431371793616,0.9434765176600703,xgb_3class,global_three_level_common_support_min_cell_20,1
290,100000,100000,alta_vs_media,alta,media,93339,6661,0.6387842423853011,0.6658150114751827,-0.027030769089881668,0.9594019830973889,xgb_3class,global_three_level_common_support_min_cell_20,1
291,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6656102138329789,0.6768536801629667,-0.011243466329987739,0.9833886308673381,xgb_3class,global_three_level_common_support_min_cell_20,1
291,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.638713263059484,0.6768536801629667,-0.038140417103482704,0.9436504251638262,xgb_3class,global_three_level_common_support_min_cell_20,1
291,100000,100000,alta_vs_media,alta,media,93339,6661,0.638713263059484,0.6656102138329789,-0.026896950773494965,0.9595905378034896,xgb_3class,global_three_level_common_support_min_cell_20,1
292,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.665706716693665,0.6767417105945431,-0.011034993900878143,0.9836939356210459,xgb_3class,global_three_level_common_support_min_cell_20,1
292,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.638757031567384,0.6767417105945431,-0.037984679027159185,0.9438712311765323,xgb_3class,global_three_level_common_support_min_cell_20,1
292,100000,100000,alta_vs_media,alta,media,93339,6661,0.638757031567384,0.665706716693665,-0.026949685126281042,0.9595171800877558,xgb_3class,global_three_level_common_support_min_cell_20,1
293,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6657301051489776,0.6767839673382406,-0.011053862189263075,0.9836670743948953,xgb_3class,global_three_level_common_support_min_cell_20,1
293,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6390351682598676,0.6767839673382406,-0.03774879907837303,0.944223266359519,xgb_3class,global_three_level_common_support_min_cell_20,1
293,100000,100000,alta_vs_media,alta,media,93339,6661,0.6390351682598676,0.6657301051489776,-0.026694936889109955,0.9599012622643284,xgb_3class,global_three_level_common_support_min_cell_20,1
294,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6658014841880516,0.6768359729080411,-0.011034488719989466,0.9836969529373867,xgb_3class,global_three_level_common_support_min_cell_20,1
294,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6388598656952732,0.6768359729080411,-0.037976107212767896,0.9438917127149689,xgb_3class,global_three_level_common_support_min_cell_20,1
294,100000,100000,alta_vs_media,alta,media,93339,6661,0.6388598656952732,0.6658014841880516,-0.02694161849277843,0.9595350579225069,xgb_3class,global_three_level_common_support_min_cell_20,1
295,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6658062385276179,0.6766063450794496,-0.010800106551831723,0.9840378284502143,xgb_3class,global_three_level_common_support_min_cell_20,1
295,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6384433719819887,0.6766063450794496,-0.03816297309746086,0.943596489487577,xgb_3class,global_three_level_common_support_min_cell_20,1
295,100000,100000,alta_vs_media,alta,media,93339,6661,0.6384433719819887,0.6658062385276179,-0.02736286654562914,0.9589026582175918,xgb_3class,global_three_level_common_support_min_cell_20,1
296,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.665658417332891,0.6769471622716124,-0.011288744938721451,0.9833240383180866,xgb_3class,global_three_level_common_support_min_cell_20,1
296,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6385077205667207,0.6769471622716124,-0.038439441704891775,0.9432164815110509,xgb_3class,global_three_level_common_support_min_cell_20,1
296,100000,100000,alta_vs_media,alta,media,93339,6661,0.6385077205667207,0.665658417332891,-0.027150696766170324,0.9592122685461477,xgb_3class,global_three_level_common_support_min_cell_20,1
297,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6657120635034446,0.6774900248473679,-0.011777961343923282,0.9826152992487576,xgb_3class,global_three_level_common_support_min_cell_20,1
297,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.6385920012849149,0.6774900248473679,-0.03889802356245298,0.9425850977345145,xgb_3class,global_three_level_common_support_min_cell_20,1
297,100000,100000,alta_vs_media,alta,media,93339,6661,0.6385920012849149,0.6657120635034446,-0.027120062218529695,0.9592615731254668,xgb_3class,global_three_level_common_support_min_cell_20,1
298,100000,100000,media_vs_baixa,media,baixa,93339,6661,0.6657003458817006,0.6763887643286355,-0.01068841844693491,0.9841978178665579,xgb_3class,global_three_level_common_support_min_cell_20,1
298,100000,100000,alta_vs_baixa,alta,baixa,93339,6661,0.639139659925209,0.6763887643286355,-0.037249104403426436,0.9449294453606147,xgb_3class,global_three_level_common_support_min_cell_20,1
