posterior_sample,level,risk
187,alta,0.6391074061393738
188,baixa,0.6912585496902466
188,media,0.6678453683853149
188,alta,0.636519730091095
189,baixa,0.6924756169319153
189,media,0.669755756855011
189,alta,0.6376168131828308
190,baixa,0.6935797333717346
190,media,0.6703829765319824
190,alta,0.6392695903778076
191,baixa,0.6929121613502502
191,media,0.6703751683235168
191,alta,0.6373424530029297
192,baixa,0.6919432878494263
192,media,0.6695080399513245
192,alta,0.6362058520317078
193,baixa,0.6929603815078735
193,media,0.670372486114502
193,alta,0.6389997005462646
194,baixa,0.6930994391441345
194,media,0.6697909235954285
194,alta,0.6384558081626892
195,baixa,0.6932570934295654
195,media,0.6704165935516357
195,alta,0.6377786993980408
196,baixa,0.6931337714195251
196,media,0.6695082783699036
196,alta,0.6389495134353638
197,baixa,0.69233638048172
197,media,0.6691325902938843
197,alta,0.6374383568763733
198,baixa,0.6934854984283447
198,media,0.6707278490066528
198,alta,0.6394925713539124
199,baixa,0.6936954259872437
199,media,0.6708133220672607
199,alta,0.6390820145606995
200,baixa,0.6926515102386475
200,media,0.6693063378334045
200,alta,0.6377562880516052
201,baixa,0.693405032157898
201,media,0.6700517535209656
201,alta,0.6381418108940125
202,baixa,0.692164421081543
202,media,0.6689903736114502
202,alta,0.6374833583831787
203,baixa,0.6926981210708618
203,media,0.6693722009658813
203,alta,0.6380223035812378
204,baixa,0.6922603249549866
204,media,0.6686870455741882
204,alta,0.6373862624168396
205,baixa,0.6926942467689514
205,media,0.6698811054229736
205,alta,0.6377046704292297
206,baixa,0.6919114589691162
206,media,0.6680726408958435
206,alta,0.6371869444847107
207,baixa,0.6932768821716309
207,media,0.6694195866584778
207,alta,0.6389370560646057
208,baixa,0.6916823387145996
208,media,0.668351411819458
208,alta,0.6365706324577332
209,baixa,0.6926207542419434
209,media,0.6688441634178162
209,alta,0.6373586058616638
210,baixa,0.693605363368988
210,media,0.6704522371292114
210,alta,0.6390661597251892
211,baixa,0.6945338845252991
211,media,0.6725383400917053
211,alta,0.6397700309753418
212,baixa,0.6906135082244873
212,media,0.6671323776245117
212,alta,0.6356534957885742
213,baixa,0.693917989730835
213,media,0.670662522315979
213,alta,0.6394271850585938
214,baixa,0.6920048594474792
214,media,0.6691961884498596
214,alta,0.637035608291626
215,baixa,0.6933770179748535
215,media,0.6702331304550171
215,alta,0.6388905048370361
216,baixa,0.6925997734069824
216,media,0.6692939400672913
216,alta,0.6373980045318604
217,baixa,0.6925128102302551
217,media,0.669373631477356
217,alta,0.6371566653251648
218,baixa,0.69204181432724
218,media,0.6692067384719849
218,alta,0.6374136209487915
219,baixa,0.6920843124389648
219,media,0.6695568561553955
219,alta,0.6359251737594604
220,baixa,0.6925047636032104
220,media,0.6692959666252136
220,alta,0.6375166177749634
221,baixa,0.692700207233429
221,media,0.6696667671203613
221,alta,0.6373997330665588
222,baixa,0.6922445893287659
222,media,0.669171154499054
222,alta,0.6376135349273682
223,baixa,0.6939901113510132
223,media,0.6712689995765686
223,alta,0.6395276188850403
224,baixa,0.6924669742584229
224,media,0.6703341007232666
224,alta,0.6376439332962036
225,baixa,0.6921926736831665
225,media,0.6686159372329712
225,alta,0.6378605365753174
226,baixa,0.6939046382904053
226,media,0.6703886389732361
226,alta,0.6386122703552246
227,baixa,0.6924299001693726
227,media,0.669527530670166
227,alta,0.6374908685684204
228,baixa,0.6922881603240967
228,media,0.6694298982620239
228,alta,0.6382439136505127
229,baixa,0.6933724880218506
229,media,0.6702691316604614
229,alta,0.6375623941421509
230,baixa,0.6925129294395447
230,media,0.6695104241371155
230,alta,0.6376753449440002
231,baixa,0.6928703188896179
231,media,0.6705424189567566
231,alta,0.6372942328453064
232,baixa,0.6925212144851685
232,media,0.6699293851852417
232,alta,0.6382597088813782
233,baixa,0.6932935118675232
233,media,0.6709756255149841
233,alta,0.6383769512176514
234,baixa,0.6933451294898987
234,media,0.669884443283081
234,alta,0.638227105140686
235,baixa,0.6927099227905273
235,media,0.6692941784858704
235,alta,0.6383299231529236
236,baixa,0.6919977068901062
236,media,0.6684938073158264
236,alta,0.6374227404594421
237,baixa,0.6924814581871033
237,media,0.6688804030418396
237,alta,0.6366593837738037
238,baixa,0.6929191946983337
238,media,0.6697306036949158
238,alta,0.6390329599380493
239,baixa,0.6934086680412292
