bootstrap_iteration,bootstrap_sample_size,bootstrap_evaluation_sample_size,contrast,treated_level,reference_level,n_used,n_removed_no_common_support,risk_treated,risk_reference,risk_difference,risk_ratio,model_type,support_type
215,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6682178201346343,0.68378726125222,-0.015569441117585736,0.9772305774034553,xgb,pairwise_common_support_min_cell_20
215,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6373709573885856,0.6718895816124306,-0.034518624223844996,0.948624558009955,xgb,pairwise_common_support_min_cell_20
215,100000,100000,alta_vs_media,alta,media,86162,1447,0.644082646465385,0.6695655246430267,-0.02548287817764161,0.9619411734329846,xgb,pairwise_common_support_min_cell_20
216,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6682685634727462,0.6828615052344397,-0.014592941761693456,0.9786297197164696,xgb,pairwise_common_support_min_cell_20
216,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6372147824338471,0.6704764726409544,-0.03326169020710734,0.9503909658811858,xgb,pairwise_common_support_min_cell_20
216,100000,100000,alta_vs_media,alta,media,86162,1447,0.6440529822720947,0.6695005858931634,-0.025447603621068682,0.9619901697515026,xgb,pairwise_common_support_min_cell_20
217,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6683038316070479,0.6830705685101682,-0.014766736903120359,0.9783818281977398,xgb,pairwise_common_support_min_cell_20
217,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6375987933775447,0.6710726174345493,-0.03347382405700461,0.9501189242604294,xgb,pairwise_common_support_min_cell_20
217,100000,100000,alta_vs_media,alta,media,86162,1447,0.643798455807195,0.6696178470843788,-0.0258193912771838,0.9614416022667175,xgb,pairwise_common_support_min_cell_20
218,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6683173617689911,0.6827153060208746,-0.014397944251883454,0.9789107639378994,xgb,pairwise_common_support_min_cell_20
218,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6370645193415811,0.6712829096050953,-0.03421839026351414,0.9490253814391845,xgb,pairwise_common_support_min_cell_20
218,100000,100000,alta_vs_media,alta,media,86162,1447,0.6440282015983393,0.6696640331507885,-0.025635831552449195,0.961718368788851,xgb,pairwise_common_support_min_cell_20
219,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6683776681153583,0.682862125585218,-0.014484457469859713,0.9787886061810114,xgb,pairwise_common_support_min_cell_20
219,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6370696741030245,0.670796064960397,-0.0337263908573725,0.9497218415266588,xgb,pairwise_common_support_min_cell_20
219,100000,100000,alta_vs_media,alta,media,86162,1447,0.6439036482942585,0.669671617875128,-0.025767969580869465,0.9615214847201806,xgb,pairwise_common_support_min_cell_20
220,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6683202082985934,0.6829600761975612,-0.014639867898967762,0.978564094140793,xgb,pairwise_common_support_min_cell_20
220,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6373975625673513,0.6723124926370593,-0.03491493006970803,0.948067408456507,xgb,pairwise_common_support_min_cell_20
220,100000,100000,alta_vs_media,alta,media,86162,1447,0.6438644619636297,0.6696464187650277,-0.025781956801398054,0.9614991492839676,xgb,pairwise_common_support_min_cell_20
221,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6682120889298678,0.68301154502739,-0.014799456097522201,0.9783320557239941,xgb,pairwise_common_support_min_cell_20
221,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6371645626431183,0.6695815459819076,-0.032416983338789285,0.9515862055438649,xgb,pairwise_common_support_min_cell_20
221,100000,100000,alta_vs_media,alta,media,86162,1447,0.643910460645672,0.6695469648934228,-0.02563650424775077,0.9617106706594786,xgb,pairwise_common_support_min_cell_20
222,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6682120987724243,0.6837401073217635,-0.015528008549339223,0.9772896040716946,xgb,pairwise_common_support_min_cell_20
222,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6369388582455598,0.6710130603449873,-0.034074202099427464,0.9492197632011679,xgb,pairwise_common_support_min_cell_20
222,100000,100000,alta_vs_media,alta,media,86162,1447,0.644041156306235,0.669644296448996,-0.025603140142760994,0.961766059565459,xgb,pairwise_common_support_min_cell_20
223,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6683525416227174,0.683635639639214,-0.015283098016496632,0.977644380821687,xgb,pairwise_common_support_min_cell_20
223,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.637113901477874,0.6714847142351089,-0.03437081275723497,0.9488137078497954,xgb,pairwise_common_support_min_cell_20
223,100000,100000,alta_vs_media,alta,media,86162,1447,0.644094654332421,0.6695697000272888,-0.025475045694867804,0.9619531085504175,xgb,pairwise_common_support_min_cell_20
224,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.668278242389291,0.682533649563753,-0.014255407174461943,0.9791139862722177,xgb,pairwise_common_support_min_cell_20
224,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6369344087214546,0.6709857678484289,-0.03405135912697432,0.9492517416037559,xgb,pairwise_common_support_min_cell_20
224,100000,100000,alta_vs_media,alta,media,86162,1447,0.6437448253052949,0.6696569434795137,-0.02591211817421879,0.9613053841574757,xgb,pairwise_common_support_min_cell_20
225,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6683541145181409,0.681711452215786,-0.013357337697645133,0.9804061708891212,xgb,pairwise_common_support_min_cell_20
225,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6370615519177225,0.6702697029778084,-0.0332081510600859,0.9504555391470747,xgb,pairwise_common_support_min_cell_20
225,100000,100000,alta_vs_media,alta,media,86162,1447,0.6441649892568565,0.6697428159966159,-0.02557782673975939,0.961809479506401,xgb,pairwise_common_support_min_cell_20
226,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6681863800726171,0.6823612031439158,-0.014174823071298692,0.9792268039185266,xgb,pairwise_common_support_min_cell_20
226,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6372288075530872,0.6705914358212102,-0.033362628268122974,0.9502489496793723,xgb,pairwise_common_support_min_cell_20
226,100000,100000,alta_vs_media,alta,media,86162,1447,0.6439755652171312,0.6695925703675571,-0.025617005150425975,0.9617423993573224,xgb,pairwise_common_support_min_cell_20
227,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6682971609806498,0.6831948067705306,-0.014897645789880731,0.9781941466149281,xgb,pairwise_common_support_min_cell_20
227,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6371099413987446,0.6711835961870972,-0.03407365478835267,0.9492334809999522,xgb,pairwise_common_support_min_cell_20
227,100000,100000,alta_vs_media,alta,media,86162,1447,0.6438142355831344,0.6696526113939334,-0.025838375810798953,0.9614152541613862,xgb,pairwise_common_support_min_cell_20
228,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6683228123692344,0.6845697950358121,-0.016246982666577647,0.9762668718596799,xgb,pairwise_common_support_min_cell_20
228,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6372988492006677,0.6723135093586983,-0.035014660158030564,0.9479191483279429,xgb,pairwise_common_support_min_cell_20
228,100000,100000,alta_vs_media,alta,media,86162,1447,0.6435639424203715,0.6696475959858863,-0.026083653565514786,0.9610486863211788,xgb,pairwise_common_support_min_cell_20
229,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6683537899556701,0.6827666268971648,-0.014412836941494755,0.9788905368632413,xgb,pairwise_common_support_min_cell_20
229,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6369157623414098,0.6697592990773422,-0.03284353673593243,0.950962178828756,xgb,pairwise_common_support_min_cell_20
229,100000,100000,alta_vs_media,alta,media,86162,1447,0.6436930010829313,0.6696414077838594,-0.02594840670092813,0.9612502954576795,xgb,pairwise_common_support_min_cell_20
230,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6683621106752691,0.6834768543773194,-0.015114743702050348,0.977885507599492,xgb,pairwise_common_support_min_cell_20
230,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6373164174100348,0.6708480704879686,-0.03353165307793382,0.9500160251582103,xgb,pairwise_common_support_min_cell_20
230,100000,100000,alta_vs_media,alta,media,86162,1447,0.6438112730077546,0.6695687082759554,-0.025757435268200735,0.9615313037335295,xgb,pairwise_common_support_min_cell_20
231,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6682893450833742,0.6835108534028485,-0.01522150831947422,0.9777304072880567,xgb,pairwise_common_support_min_cell_20
231,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6377467932393787,0.6708798293207605,-0.03313303608138185,0.9506125618429642,xgb,pairwise_common_support_min_cell_20
231,100000,100000,alta_vs_media,alta,media,86162,1447,0.6437380756402699,0.6696445463163627,-0.025906470676092863,0.961313101378035,xgb,pairwise_common_support_min_cell_20
232,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6683658881732215,0.6826358352087614,-0.014269947035539854,0.9790958131707577,xgb,pairwise_common_support_min_cell_20
232,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6374184818632639,0.6703039318708226,-0.032885450007558714,0.9509394940952006,xgb,pairwise_common_support_min_cell_20
232,100000,100000,alta_vs_media,alta,media,86162,1447,0.643942063716758,0.6696497076934136,-0.025707643976655592,0.9616103110606816,xgb,pairwise_common_support_min_cell_20
233,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6682540234063337,0.6826249676842261,-0.014370944277892428,0.9789475261553278,xgb,pairwise_common_support_min_cell_20
233,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.637563107867384,0.6703361220507119,-0.0327730141833279,0.9511095805443578,xgb,pairwise_common_support_min_cell_20
233,100000,100000,alta_vs_media,alta,media,86162,1447,0.6438347630427289,0.669651946299616,-0.02581718325688709,0.9614468629568711,xgb,pairwise_common_support_min_cell_20
234,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6682583233343619,0.6839046173752809,-0.015646294040918995,0.9771221108274323,xgb,pairwise_common_support_min_cell_20
234,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6372801933562618,0.6712337403373154,-0.03395354698105357,0.949416209375901,xgb,pairwise_common_support_min_cell_20
234,100000,100000,alta_vs_media,alta,media,86162,1447,0.6437031498552092,0.6696956377301979,-0.025992487874988757,0.9611876105941421,xgb,pairwise_common_support_min_cell_20
235,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6682609275807257,0.6832289185312537,-0.01496799095052792,0.9780922754518283,xgb,pairwise_common_support_min_cell_20
235,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6368892409657677,0.6717286998461709,-0.034839458880403185,0.948134628030064,xgb,pairwise_common_support_min_cell_20
235,100000,100000,alta_vs_media,alta,media,86162,1447,0.6437594282154151,0.6696558865473831,-0.025896458331967964,0.9613287079943624,xgb,pairwise_common_support_min_cell_20
236,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6682748672514451,0.6830090922200375,-0.014734224968592335,0.9784274834165083,xgb,pairwise_common_support_min_cell_20
236,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6375871473447332,0.6700806796138846,-0.032493532269151415,0.951508029916823,xgb,pairwise_common_support_min_cell_20
236,100000,100000,alta_vs_media,alta,media,86162,1447,0.6436817649969818,0.6696668680467978,-0.02598510304981594,0.9611969707780137,xgb,pairwise_common_support_min_cell_20
237,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6683342559358573,0.6827508292602752,-0.014416573324417925,0.9788845758854112,xgb,pairwise_common_support_min_cell_20
237,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6373598441510717,0.6720910984983413,-0.034731254347269536,0.9483235912142418,xgb,pairwise_common_support_min_cell_20
237,100000,100000,alta_vs_media,alta,media,86162,1447,0.6438400469969425,0.6696447814014487,-0.025804734404506147,0.9614650406884357,xgb,pairwise_common_support_min_cell_20
238,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6682821454188766,0.6824587495729357,-0.01417660415405908,0.9792271633077744,xgb,pairwise_common_support_min_cell_20
238,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6370274405161303,0.6704749997408476,-0.033447559224717316,0.9501136369922137,xgb,pairwise_common_support_min_cell_20
238,100000,100000,alta_vs_media,alta,media,86162,1447,0.6437949621467268,0.669625088072526,-0.02583012592579914,0.9614259883838141,xgb,pairwise_common_support_min_cell_20
239,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.668199902925344,0.6833490681135643,-0.015149165188220293,0.9778310004430961,xgb,pairwise_common_support_min_cell_20
239,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6371506849702371,0.6701916713047783,-0.03304098633454122,0.9506991988273823,xgb,pairwise_common_support_min_cell_20
239,100000,100000,alta_vs_media,alta,media,86162,1447,0.6439934350518556,0.6695605591811107,-0.025567124129255103,0.9618150684375371,xgb,pairwise_common_support_min_cell_20
240,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6683640661214575,0.6825983056345303,-0.014234239513072788,0.9791469750282475,xgb,pairwise_common_support_min_cell_20
240,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.636966290056381,0.6696893278295025,-0.03272303777312158,0.9511369878340773,xgb,pairwise_common_support_min_cell_20
240,100000,100000,alta_vs_media,alta,media,86162,1447,0.6439023342453537,0.6696559299478767,-0.025753595702523002,0.9615420478625082,xgb,pairwise_common_support_min_cell_20
241,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6683757042916236,0.6833813390796056,-0.015005634787982003,0.9780420770514572,xgb,pairwise_common_support_min_cell_20
241,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6370826156356709,0.6727194133147041,-0.03563679767903316,0.9470257629351898,xgb,pairwise_common_support_min_cell_20
241,100000,100000,alta_vs_media,alta,media,86162,1447,0.6438600064845023,0.6696729739143701,-0.025812967429867828,0.9614543688705459,xgb,pairwise_common_support_min_cell_20
242,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6682177538355464,0.6831898499846188,-0.014972096149072467,0.9780850137785133,xgb,pairwise_common_support_min_cell_20
242,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6373810603141752,0.6709209282687071,-0.0335398679545319,0.9500092089226064,xgb,pairwise_common_support_min_cell_20
242,100000,100000,alta_vs_media,alta,media,86162,1447,0.643982882088323,0.6698036118752976,-0.025820729786974583,0.9614502977750711,xgb,pairwise_common_support_min_cell_20
243,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6682712706313607,0.6820567912820481,-0.013785520650687388,0.9797883096731945,xgb,pairwise_common_support_min_cell_20
243,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6373868613692977,0.6698271241808123,-0.032440262811514575,0.9515692010066202,xgb,pairwise_common_support_min_cell_20
243,100000,100000,alta_vs_media,alta,media,86162,1447,0.6438971412383413,0.6696156643593625,-0.025718523121021186,0.9615921124760026,xgb,pairwise_common_support_min_cell_20
244,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.668210891569738,0.683897440851218,-0.015686549281479945,0.9770630092401639,xgb,pairwise_common_support_min_cell_20
244,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6367341492302546,0.6716976858668544,-0.03496353663659979,0.9479475106550682,xgb,pairwise_common_support_min_cell_20
244,100000,100000,alta_vs_media,alta,media,86162,1447,0.6436262099209292,0.6696958615169791,-0.026069651596049903,0.9610724015271686,xgb,pairwise_common_support_min_cell_20
245,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6681650734984532,0.6828403094151949,-0.014675235916741691,0.9785085389447644,xgb,pairwise_common_support_min_cell_20
245,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6373591852591325,0.6699528225520658,-0.0325936372929333,0.9513493544683137,xgb,pairwise_common_support_min_cell_20
245,100000,100000,alta_vs_media,alta,media,86162,1447,0.6440463602366184,0.669627193350671,-0.02558083311405257,0.9617983956325734,xgb,pairwise_common_support_min_cell_20
246,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6681151913806349,0.6837245746224682,-0.015609383241833252,0.9771700713690856,xgb,pairwise_common_support_min_cell_20
246,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6369867909010131,0.6712522618124203,-0.03426547091140719,0.9489529155270353,xgb,pairwise_common_support_min_cell_20
246,100000,100000,alta_vs_media,alta,media,86162,1447,0.6436528492098715,0.669553136999534,-0.02590028778966247,0.9613170540791888,xgb,pairwise_common_support_min_cell_20
247,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6682632083003767,0.6820748573662027,-0.013811649065825993,0.9797505377647858,xgb,pairwise_common_support_min_cell_20
247,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.637323443443159,0.6702156781629791,-0.03289223471982006,0.9509229106517237,xgb,pairwise_common_support_min_cell_20
247,100000,100000,alta_vs_media,alta,media,86162,1447,0.6438976723859277,0.6696437064013974,-0.02574603401546971,0.9615526379635128,xgb,pairwise_common_support_min_cell_20
248,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6683052879744201,0.6834043326258038,-0.015099044651383675,0.977906132679362,xgb,pairwise_common_support_min_cell_20
248,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6372353046332239,0.6713135179818744,-0.03407821334865058,0.9492365155239274,xgb,pairwise_common_support_min_cell_20
248,100000,100000,alta_vs_media,alta,media,86162,1447,0.6439877427533375,0.6695584769658859,-0.025570734212548407,0.9618095579516481,xgb,pairwise_common_support_min_cell_20
249,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6681644051968955,0.6832507603216387,-0.015086355124743211,0.9779197389877161,xgb,pairwise_common_support_min_cell_20
249,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6373503595873985,0.6707049827191263,-0.03335462313172777,0.9502693076820397,xgb,pairwise_common_support_min_cell_20
249,100000,100000,alta_vs_media,alta,media,86162,1447,0.6439215113001315,0.6697472310273932,-0.025825719727261665,0.9614396020904111,xgb,pairwise_common_support_min_cell_20
250,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6683889372806266,0.6838020338872479,-0.015413096606621268,0.9774597093269793,xgb,pairwise_common_support_min_cell_20
250,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6371823154055026,0.6715578455671871,-0.03437553016168449,0.9488122573675668,xgb,pairwise_common_support_min_cell_20
250,100000,100000,alta_vs_media,alta,media,86162,1447,0.6438871307383713,0.6695113440829975,-0.025624213344626168,0.9617269915273465,xgb,pairwise_common_support_min_cell_20
251,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6683077587476491,0.6840340968092921,-0.01572633806164292,0.9770094237480279,xgb,pairwise_common_support_min_cell_20
251,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.637317581185337,0.6716900915055978,-0.034372510320260785,0.9488268313691891,xgb,pairwise_common_support_min_cell_20
251,100000,100000,alta_vs_media,alta,media,86162,1447,0.6439579477921774,0.6696670777525635,-0.0257091299603861,0.9616090878370978,xgb,pairwise_common_support_min_cell_20
252,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6683424742947378,0.6819700922196291,-0.013627617924891311,0.980017279232089,xgb,pairwise_common_support_min_cell_20
252,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6371463391848672,0.6705295405836761,-0.033383201398808904,0.9502136753441917,xgb,pairwise_common_support_min_cell_20
252,100000,100000,alta_vs_media,alta,media,86162,1447,0.6441352321797772,0.6695870372608349,-0.02545180508105771,0.9619888025533221,xgb,pairwise_common_support_min_cell_20
253,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6683637139295859,0.6833231719566524,-0.014959458027066441,0.9781077846603226,xgb,pairwise_common_support_min_cell_20
253,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6371855084847924,0.6719964090557429,-0.03481090057095049,0.9481977878127874,xgb,pairwise_common_support_min_cell_20
253,100000,100000,alta_vs_media,alta,media,86162,1447,0.6437585346441826,0.6697012222248862,-0.025942687580703505,0.9612622962005108,xgb,pairwise_common_support_min_cell_20
254,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6683253028081894,0.6827904366203167,-0.014465133812127329,0.9788146801180652,xgb,pairwise_common_support_min_cell_20
254,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6373889060502255,0.6694420039559502,-0.03205309790572475,0.9521196792010173,xgb,pairwise_common_support_min_cell_20
254,100000,100000,alta_vs_media,alta,media,86162,1447,0.6438047480319019,0.6696284859281156,-0.025823737896213728,0.9614357237798484,xgb,pairwise_common_support_min_cell_20
255,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.668352305748989,0.6815943694091067,-0.013242063660117709,0.9805719292082803,xgb,pairwise_common_support_min_cell_20
255,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6370554693883502,0.6694916975737247,-0.032436228185374505,0.9515509627633544,xgb,pairwise_common_support_min_cell_20
255,100000,100000,alta_vs_media,alta,media,86162,1447,0.6438251463702215,0.6695760657062946,-0.025750919336073097,0.9615414578642233,xgb,pairwise_common_support_min_cell_20
256,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6681634952431191,0.6820478901091654,-0.013884394866046312,0.9796430792215719,xgb,pairwise_common_support_min_cell_20
256,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6373875531025357,0.6699931491908945,-0.03260559608835878,0.9513344336016952,xgb,pairwise_common_support_min_cell_20
256,100000,100000,alta_vs_media,alta,media,86162,1447,0.6436263733918595,0.6696572662145747,-0.0260308928227152,0.9611280364807178,xgb,pairwise_common_support_min_cell_20
257,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6682801931649641,0.6824441835661098,-0.014163990401145687,0.9792452031356883,xgb,pairwise_common_support_min_cell_20
257,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6372412948370028,0.6708987254390928,-0.03365743060209003,0.9498323229335967,xgb,pairwise_common_support_min_cell_20
257,100000,100000,alta_vs_media,alta,media,86162,1447,0.6437739185335078,0.6696344268311513,-0.025860508297643414,0.9613811547592905,xgb,pairwise_common_support_min_cell_20
258,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6682313021609952,0.6828277667296914,-0.014596464568696121,0.9786235046670644,xgb,pairwise_common_support_min_cell_20
258,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6374858537837098,0.6701780008709771,-0.03269214708726731,0.9512187104847072,xgb,pairwise_common_support_min_cell_20
258,100000,100000,alta_vs_media,alta,media,86162,1447,0.6441070803193745,0.6695729712238431,-0.025465890904468602,0.9619669670089548,xgb,pairwise_common_support_min_cell_20
259,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6682471267040615,0.6837148281389855,-0.015467701434924042,0.9773769694639711,xgb,pairwise_common_support_min_cell_20
259,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6373390721478239,0.6715931371472088,-0.03425406499938488,0.9489958084668805,xgb,pairwise_common_support_min_cell_20
259,100000,100000,alta_vs_media,alta,media,86162,1447,0.643889580675259,0.6696839986187224,-0.025794417943463377,0.9614827022944158,xgb,pairwise_common_support_min_cell_20
260,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6682311180313236,0.6829147635463593,-0.014683645515035648,0.9784985677586119,xgb,pairwise_common_support_min_cell_20
260,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6373465579447539,0.6713517555581349,-0.034005197613380944,0.9493481660964596,xgb,pairwise_common_support_min_cell_20
260,100000,100000,alta_vs_media,alta,media,86162,1447,0.6437620099396993,0.66964100302737,-0.02587899308767061,0.9613539299853583,xgb,pairwise_common_support_min_cell_20
261,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6683487636634421,0.6832825103264578,-0.014933746663015723,0.9781441110560832,xgb,pairwise_common_support_min_cell_20
261,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6369587624189613,0.6713662865367177,-0.03440752411775638,0.9487499971211697,xgb,pairwise_common_support_min_cell_20
261,100000,100000,alta_vs_media,alta,media,86162,1447,0.643872503270601,0.66957356317326,-0.02570105990265903,0.961615778584722,xgb,pairwise_common_support_min_cell_20
262,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.66834696324337,0.6832841680724998,-0.014937204829129858,0.978139102986585,xgb,pairwise_common_support_min_cell_20
262,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6373006787382565,0.6699021585592977,-0.032601479821041224,0.9513339680959463,xgb,pairwise_common_support_min_cell_20
262,100000,100000,alta_vs_media,alta,media,86162,1447,0.6436548216423077,0.6695512448534231,-0.025896423211115405,0.9613227166551164,xgb,pairwise_common_support_min_cell_20
263,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6683191185338543,0.6822924195978641,-0.013973301064009847,0.9795200698957706,xgb,pairwise_common_support_min_cell_20
263,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6372941859612734,0.6701755510682446,-0.03288136510697115,0.9509361911896681,xgb,pairwise_common_support_min_cell_20
263,100000,100000,alta_vs_media,alta,media,86162,1447,0.6440718285292096,0.6695783628852777,-0.02550653435606809,0.9619065731960663,xgb,pairwise_common_support_min_cell_20
264,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6682281241654612,0.6843702380751001,-0.016142113909638933,0.9764131854198669,xgb,pairwise_common_support_min_cell_20
264,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6370363496840108,0.672428088978278,-0.0353917392942672,0.94736725030621,xgb,pairwise_common_support_min_cell_20
264,100000,100000,alta_vs_media,alta,media,86162,1447,0.6436468899636174,0.669584507957255,-0.025937617993637585,0.9612631151327453,xgb,pairwise_common_support_min_cell_20
265,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6683084716208904,0.682691522518126,-0.014383050897235683,0.9789318448774881,xgb,pairwise_common_support_min_cell_20
265,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6375205159605052,0.6717320767322271,-0.03421156077172194,0.9490696336281114,xgb,pairwise_common_support_min_cell_20
265,100000,100000,alta_vs_media,alta,media,86162,1447,0.6440170135328332,0.669602841110268,-0.025585827577434772,0.9617895474651647,xgb,pairwise_common_support_min_cell_20
266,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.668229074784735,0.6835070427453556,-0.015277967960620531,0.9776476802649239,xgb,pairwise_common_support_min_cell_20
266,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6372187325576602,0.6715348270917842,-0.0343160945341241,0.9488990099251638,xgb,pairwise_common_support_min_cell_20
266,100000,100000,alta_vs_media,alta,media,86162,1447,0.6437910387018599,0.6696249753774289,-0.02583393667556899,0.9614202910203463,xgb,pairwise_common_support_min_cell_20
267,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.6681920416784536,0.6838827395673687,-0.015690697888915084,0.977056449912976,xgb,pairwise_common_support_min_cell_20
267,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6375723414942027,0.6720652020590906,-0.03449286056488787,0.9486763182214943,xgb,pairwise_common_support_min_cell_20
267,100000,100000,alta_vs_media,alta,media,86162,1447,0.643865193836447,0.6695931406099294,-0.025727946773482335,0.9615767468136742,xgb,pairwise_common_support_min_cell_20
268,100000,100000,media_vs_baixa,media,baixa,68981,3774,0.668282844782106,0.6835925663569552,-0.015309721574849222,0.9776040256604328,xgb,pairwise_common_support_min_cell_20
268,100000,100000,alta_vs_baixa,alta,baixa,36647,2989,0.6373259416379494,0.6717307787295689,-0.034404837091619456,0.9487818063708668,xgb,pairwise_common_support_min_cell_20
268,100000,100000,alta_vs_media,alta,media,86162,1447,0.6438838079371071,0.6696047796555115,-0.025720971718404373,0.9615878313598106,xgb,pairwise_common_support_min_cell_20
