ano,idade_grupo,raca_cor,sexo,sigla_uf,baixa,media,contrast,level_a,level_b,pair_stratum_n,has_pair_common_support,min_pair_cell_n,alta
2020,meia-idade,4,2,AC,,51.0,alta_vs_media,media,alta,73,True,22,22.0
2020,meia-idade,4,2,AL,,166.0,alta_vs_media,media,alta,237,True,71,71.0
2020,meia-idade,4,2,AM,,426.0,alta_vs_media,media,alta,789,True,363,363.0
2020,meia-idade,4,2,AP,,59.0,alta_vs_media,media,alta,99,True,40,40.0
2020,meia-idade,4,2,BA,,1320.0,alta_vs_media,media,alta,1872,True,552,552.0
2020,meia-idade,4,2,CE,,1230.0,alta_vs_media,media,alta,1635,True,405,405.0
2020,meia-idade,4,2,DF,,260.0,alta_vs_media,media,alta,380,True,120,120.0
2020,meia-idade,4,2,ES,,208.0,alta_vs_media,media,alta,310,True,102,102.0
2020,meia-idade,4,2,GO,,685.0,alta_vs_media,media,alta,942,True,257,257.0
2020,meia-idade,4,2,MA,,677.0,alta_vs_media,media,alta,990,True,313,313.0
2020,meia-idade,4,2,MG,,1736.0,alta_vs_media,media,alta,2426,True,690,690.0
2020,meia-idade,4,2,MS,,293.0,alta_vs_media,media,alta,428,True,135,135.0
2020,meia-idade,4,2,MT,,316.0,alta_vs_media,media,alta,547,True,231,231.0
2020,meia-idade,4,2,PA,,844.0,alta_vs_media,media,alta,1230,True,386,386.0
2020,meia-idade,4,2,PB,,246.0,alta_vs_media,media,alta,330,True,84,84.0
2020,meia-idade,4,2,PE,,1374.0,alta_vs_media,media,alta,1878,True,504,504.0
2020,meia-idade,4,2,PI,,288.0,alta_vs_media,media,alta,367,True,79,79.0
2020,meia-idade,4,2,PR,,480.0,alta_vs_media,media,alta,704,True,224,224.0
2020,meia-idade,4,2,RJ,,1802.0,alta_vs_media,media,alta,2650,True,848,848.0
2020,meia-idade,4,2,RN,,283.0,alta_vs_media,media,alta,374,True,91,91.0
2020,meia-idade,4,2,RO,,155.0,alta_vs_media,media,alta,230,True,75,75.0
2020,meia-idade,4,2,RR,,55.0,alta_vs_media,media,alta,97,True,42,42.0
2020,meia-idade,4,2,RS,,165.0,alta_vs_media,media,alta,232,True,67,67.0
2020,meia-idade,4,2,SC,,116.0,alta_vs_media,media,alta,149,True,33,33.0
2020,meia-idade,4,2,SE,,285.0,alta_vs_media,media,alta,409,True,124,124.0
2020,meia-idade,4,2,SP,,2299.0,alta_vs_media,media,alta,3703,True,1404,1404.0
2020,meia-idade,4,2,TO,,121.0,alta_vs_media,media,alta,175,True,54,54.0
2020,meia-idade,5,1,AC,,0.0,alta_vs_media,media,alta,1,False,0,1.0
2020,meia-idade,5,1,AM,,27.0,alta_vs_media,media,alta,47,True,20,20.0
2020,meia-idade,5,1,AP,,3.0,alta_vs_media,media,alta,3,False,0,0.0
2020,meia-idade,5,1,BA,,5.0,alta_vs_media,media,alta,7,False,2,2.0
2020,meia-idade,5,1,CE,,4.0,alta_vs_media,media,alta,4,False,0,0.0
2020,meia-idade,5,1,DF,,2.0,alta_vs_media,media,alta,2,False,0,0.0
2020,meia-idade,5,1,GO,,3.0,alta_vs_media,media,alta,4,False,1,1.0
2020,meia-idade,5,1,MA,,5.0,alta_vs_media,media,alta,7,False,2,2.0
2020,meia-idade,5,1,MG,,4.0,alta_vs_media,media,alta,5,False,1,1.0
2020,meia-idade,5,1,MS,,21.0,alta_vs_media,media,alta,32,False,11,11.0
2020,meia-idade,5,1,MT,,5.0,alta_vs_media,media,alta,8,False,3,3.0
2020,meia-idade,5,1,PA,,7.0,alta_vs_media,media,alta,9,False,2,2.0
2020,meia-idade,5,1,PB,,2.0,alta_vs_media,media,alta,2,False,0,0.0
2020,meia-idade,5,1,PE,,8.0,alta_vs_media,media,alta,11,False,3,3.0
2020,meia-idade,5,1,PI,,1.0,alta_vs_media,media,alta,1,False,0,0.0
2020,meia-idade,5,1,PR,,1.0,alta_vs_media,media,alta,4,False,1,3.0
2020,meia-idade,5,1,RJ,,3.0,alta_vs_media,media,alta,4,False,1,1.0
2020,meia-idade,5,1,RN,,1.0,alta_vs_media,media,alta,1,False,0,0.0
2020,meia-idade,5,1,RO,,1.0,alta_vs_media,media,alta,3,False,1,2.0
2020,meia-idade,5,1,RR,,22.0,alta_vs_media,media,alta,30,False,8,8.0
2020,meia-idade,5,1,RS,,8.0,alta_vs_media,media,alta,9,False,1,1.0
2020,meia-idade,5,1,SC,,7.0,alta_vs_media,media,alta,7,False,0,0.0
2020,meia-idade,5,1,SP,,3.0,alta_vs_media,media,alta,12,False,3,9.0
2020,meia-idade,5,1,TO,,2.0,alta_vs_media,media,alta,2,False,0,0.0
2020,meia-idade,5,2,AL,,1.0,alta_vs_media,media,alta,1,False,0,0.0
2020,meia-idade,5,2,AM,,17.0,alta_vs_media,media,alta,24,False,7,7.0
2020,meia-idade,5,2,AP,,1.0,alta_vs_media,media,alta,1,False,0,0.0
2020,meia-idade,5,2,BA,,6.0,alta_vs_media,media,alta,7,False,1,1.0
2020,meia-idade,5,2,CE,,3.0,alta_vs_media,media,alta,5,False,2,2.0
2020,meia-idade,5,2,GO,,0.0,alta_vs_media,media,alta,3,False,0,3.0
2020,meia-idade,5,2,MA,,2.0,alta_vs_media,media,alta,3,False,1,1.0
2020,meia-idade,5,2,MG,,3.0,alta_vs_media,media,alta,6,False,3,3.0
2020,meia-idade,5,2,MS,,25.0,alta_vs_media,media,alta,29,False,4,4.0
2020,meia-idade,5,2,MT,,0.0,alta_vs_media,media,alta,2,False,0,2.0
2020,meia-idade,5,2,PA,,4.0,alta_vs_media,media,alta,4,False,0,0.0
2020,meia-idade,5,2,PE,,4.0,alta_vs_media,media,alta,4,False,0,0.0
2020,meia-idade,5,2,PR,,7.0,alta_vs_media,media,alta,7,False,0,0.0
2020,meia-idade,5,2,RJ,,3.0,alta_vs_media,media,alta,7,False,3,4.0
2020,meia-idade,5,2,RR,,9.0,alta_vs_media,media,alta,12,False,3,3.0
2020,meia-idade,5,2,RS,,5.0,alta_vs_media,media,alta,5,False,0,0.0
2020,meia-idade,5,2,SC,,4.0,alta_vs_media,media,alta,4,False,0,0.0
2020,meia-idade,5,2,SP,,3.0,alta_vs_media,media,alta,7,False,3,4.0
2021,adulto,1,0,MA,,0.0,alta_vs_media,media,alta,1,False,0,1.0
2021,adulto,1,1,AC,,10.0,alta_vs_media,media,alta,16,False,6,6.0
2021,adulto,1,1,AL,,51.0,alta_vs_media,media,alta,81,True,30,30.0
2021,adulto,1,1,AM,,125.0,alta_vs_media,media,alta,251,True,125,126.0
2021,adulto,1,1,AP,,18.0,alta_vs_media,media,alta,30,False,12,12.0
2021,adulto,1,1,BA,,328.0,alta_vs_media,media,alta,564,True,236,236.0
2021,adulto,1,1,CE,,320.0,alta_vs_media,media,alta,546,True,226,226.0
2021,adulto,1,1,DF,,196.0,alta_vs_media,media,alta,322,True,126,126.0
2021,adulto,1,1,ES,,89.0,alta_vs_media,media,alta,205,True,89,116.0
2021,adulto,1,1,GO,,560.0,alta_vs_media,media,alta,1065,True,505,505.0
2021,adulto,1,1,MA,,213.0,alta_vs_media,media,alta,408,True,195,195.0
2021,adulto,1,1,MG,,1329.0,alta_vs_media,media,alta,2653,True,1324,1324.0
2021,adulto,1,1,MS,,223.0,alta_vs_media,media,alta,481,True,223,258.0
2021,adulto,1,1,MT,,280.0,alta_vs_media,media,alta,571,True,280,291.0
2021,adulto,1,1,PA,,212.0,alta_vs_media,media,alta,334,True,122,122.0
2021,adulto,1,1,PB,,90.0,alta_vs_media,media,alta,145,True,55,55.0
2021,adulto,1,1,PE,,686.0,alta_vs_media,media,alta,1002,True,316,316.0
2021,adulto,1,1,PI,,100.0,alta_vs_media,media,alta,140,True,40,40.0
2021,adulto,1,1,PR,,1819.0,alta_vs_media,media,alta,4155,True,1819,2336.0
2021,adulto,1,1,RJ,,1028.0,alta_vs_media,media,alta,1854,True,826,826.0
2021,adulto,1,1,RN,,141.0,alta_vs_media,media,alta,212,True,71,71.0
2021,adulto,1,1,RO,,116.0,alta_vs_media,media,alta,213,True,97,97.0
2021,adulto,1,1,RR,,14.0,alta_vs_media,media,alta,36,False,14,22.0
2021,adulto,1,1,RS,,1060.0,alta_vs_media,media,alta,2206,True,1060,1146.0
2021,adulto,1,1,SC,,975.0,alta_vs_media,media,alta,2066,True,975,1091.0
2021,adulto,1,1,SE,,79.0,alta_vs_media,media,alta,137,True,58,58.0
2021,adulto,1,1,SP,,3903.0,alta_vs_media,media,alta,8849,True,3903,4946.0
2021,adulto,1,1,TO,,57.0,alta_vs_media,media,alta,101,True,44,44.0
2021,adulto,1,2,AC,,5.0,alta_vs_media,media,alta,11,False,5,6.0
2021,adulto,1,2,AL,,45.0,alta_vs_media,media,alta,72,True,27,27.0
2021,adulto,1,2,AM,,109.0,alta_vs_media,media,alta,219,True,109,110.0
2021,adulto,1,2,AP,,18.0,alta_vs_media,media,alta,29,False,11,11.0
2021,adulto,1,2,BA,,191.0,alta_vs_media,media,alta,339,True,148,148.0
2021,adulto,1,2,CE,,228.0,alta_vs_media,media,alta,397,True,169,169.0
2021,adulto,1,2,DF,,151.0,alta_vs_media,media,alta,219,True,68,68.0
2021,adulto,1,2,ES,,85.0,alta_vs_media,media,alta,157,True,72,72.0
2021,adulto,1,2,GO,,363.0,alta_vs_media,media,alta,738,True,363,375.0
2021,adulto,1,2,MA,,130.0,alta_vs_media,media,alta,233,True,103,103.0
2021,adulto,1,2,MG,,728.0,alta_vs_media,media,alta,1480,True,728,752.0
2021,adulto,1,2,MS,,154.0,alta_vs_media,media,alta,343,True,154,189.0
2021,adulto,1,2,MT,,132.0,alta_vs_media,media,alta,286,True,132,154.0
2021,adulto,1,2,PA,,141.0,alta_vs_media,media,alta,261,True,120,120.0
2021,adulto,1,2,PB,,71.0,alta_vs_media,media,alta,120,True,49,49.0
2021,adulto,1,2,PE,,327.0,alta_vs_media,media,alta,555,True,228,228.0
2021,adulto,1,2,PI,,55.0,alta_vs_media,media,alta,95,True,40,40.0
2021,adulto,1,2,PR,,961.0,alta_vs_media,media,alta,2031,True,961,1070.0
2021,adulto,1,2,RJ,,786.0,alta_vs_media,media,alta,1476,True,690,690.0
2021,adulto,1,2,RN,,103.0,alta_vs_media,media,alta,180,True,77,77.0
2021,adulto,1,2,RO,,65.0,alta_vs_media,media,alta,105,True,40,40.0
2021,adulto,1,2,RR,,13.0,alta_vs_media,media,alta,29,False,13,16.0
2021,adulto,1,2,RS,,643.0,alta_vs_media,media,alta,1327,True,643,684.0
2021,adulto,1,2,SC,,581.0,alta_vs_media,media,alta,1165,True,581,584.0
2021,adulto,1,2,SE,,42.0,alta_vs_media,media,alta,87,True,42,45.0
2021,adulto,1,2,SP,,2398.0,alta_vs_media,media,alta,5547,True,2398,3149.0
2021,adulto,1,2,TO,,40.0,alta_vs_media,media,alta,77,True,37,37.0
2021,adulto,2,1,AC,,1.0,alta_vs_media,media,alta,2,False,1,1.0
2021,adulto,2,1,AL,,19.0,alta_vs_media,media,alta,23,False,4,4.0
2021,adulto,2,1,AM,,20.0,alta_vs_media,media,alta,41,True,20,21.0
2021,adulto,2,1,AP,,15.0,alta_vs_media,media,alta,22,False,7,7.0
2021,adulto,2,1,BA,,593.0,alta_vs_media,media,alta,928,True,335,335.0
2021,adulto,2,1,CE,,67.0,alta_vs_media,media,alta,99,True,32,32.0
2021,adulto,2,1,DF,,66.0,alta_vs_media,media,alta,101,True,35,35.0
2021,adulto,2,1,ES,,63.0,alta_vs_media,media,alta,99,True,36,36.0
2021,adulto,2,1,GO,,192.0,alta_vs_media,media,alta,312,True,120,120.0
2021,adulto,2,1,MA,,183.0,alta_vs_media,media,alta,295,True,112,112.0
2021,adulto,2,1,MG,,488.0,alta_vs_media,media,alta,850,True,362,362.0
2021,adulto,2,1,MS,,31.0,alta_vs_media,media,alta,68,True,31,37.0
2021,adulto,2,1,MT,,74.0,alta_vs_media,media,alta,155,True,74,81.0
2021,adulto,2,1,PA,,119.0,alta_vs_media,media,alta,178,True,59,59.0
2021,adulto,2,1,PB,,19.0,alta_vs_media,media,alta,23,False,4,4.0
2021,adulto,2,1,PE,,188.0,alta_vs_media,media,alta,260,True,72,72.0
2021,adulto,2,1,PI,,84.0,alta_vs_media,media,alta,100,False,16,16.0
2021,adulto,2,1,PR,,119.0,alta_vs_media,media,alta,267,True,119,148.0
2021,adulto,2,1,RJ,,627.0,alta_vs_media,media,alta,1020,True,393,393.0
2021,adulto,2,1,RN,,30.0,alta_vs_media,media,alta,41,False,11,11.0
2021,adulto,2,1,RO,,33.0,alta_vs_media,media,alta,64,True,31,31.0
2021,adulto,2,1,RR,,5.0,alta_vs_media,media,alta,14,False,5,9.0
2021,adulto,2,1,RS,,142.0,alta_vs_media,media,alta,250,True,108,108.0
2021,adulto,2,1,SC,,65.0,alta_vs_media,media,alta,132,True,65,67.0
2021,adulto,2,1,SE,,71.0,alta_vs_media,media,alta,114,True,43,43.0
2021,adulto,2,1,SP,,631.0,alta_vs_media,media,alta,1357,True,631,726.0
2021,adulto,2,1,TO,,58.0,alta_vs_media,media,alta,84,True,26,26.0
2021,adulto,2,2,AC,,6.0,alta_vs_media,media,alta,7,False,1,1.0
2021,adulto,2,2,AL,,9.0,alta_vs_media,media,alta,21,False,9,12.0
2021,adulto,2,2,AM,,11.0,alta_vs_media,media,alta,30,False,11,19.0
2021,adulto,2,2,AP,,6.0,alta_vs_media,media,alta,7,False,1,1.0
2021,adulto,2,2,BA,,239.0,alta_vs_media,media,alta,414,True,175,175.0
2021,adulto,2,2,CE,,20.0,alta_vs_media,media,alta,41,True,20,21.0
2021,adulto,2,2,DF,,24.0,alta_vs_media,media,alta,42,False,18,18.0
2021,adulto,2,2,ES,,37.0,alta_vs_media,media,alta,68,True,31,31.0
2021,adulto,2,2,GO,,77.0,alta_vs_media,media,alta,154,True,77,77.0
2021,adulto,2,2,MA,,59.0,alta_vs_media,media,alta,105,True,46,46.0
2021,adulto,2,2,MG,,234.0,alta_vs_media,media,alta,489,True,234,255.0
2021,adulto,2,2,MS,,18.0,alta_vs_media,media,alta,43,False,18,25.0
2021,adulto,2,2,MT,,24.0,alta_vs_media,media,alta,56,True,24,32.0
2021,adulto,2,2,PA,,63.0,alta_vs_media,media,alta,93,True,30,30.0
2021,adulto,2,2,PB,,12.0,alta_vs_media,media,alta,19,False,7,7.0
2021,adulto,2,2,PE,,85.0,alta_vs_media,media,alta,132,True,47,47.0
2021,adulto,2,2,PI,,21.0,alta_vs_media,media,alta,40,False,19,19.0
2021,adulto,2,2,PR,,64.0,alta_vs_media,media,alta,125,True,61,61.0
2021,adulto,2,2,RJ,,420.0,alta_vs_media,media,alta,738,True,318,318.0
2021,adulto,2,2,RN,,19.0,alta_vs_media,media,alta,29,False,10,10.0
2021,adulto,2,2,RO,,7.0,alta_vs_media,media,alta,18,False,7,11.0
2021,adulto,2,2,RR,,2.0,alta_vs_media,media,alta,9,False,2,7.0
2021,adulto,2,2,RS,,87.0,alta_vs_media,media,alta,158,True,71,71.0
2021,adulto,2,2,SC,,38.0,alta_vs_media,media,alta,82,True,38,44.0
2021,adulto,2,2,SE,,31.0,alta_vs_media,media,alta,50,False,19,19.0
2021,adulto,2,2,SP,,301.0,alta_vs_media,media,alta,736,True,301,435.0
2021,adulto,2,2,TO,,20.0,alta_vs_media,media,alta,30,False,10,10.0
2021,adulto,3,1,AL,,1.0,alta_vs_media,media,alta,2,False,1,1.0
2021,adulto,3,1,AM,,1.0,alta_vs_media,media,alta,2,False,1,1.0
2021,adulto,3,1,AP,,1.0,alta_vs_media,media,alta,1,False,0,0.0
2021,adulto,3,1,BA,,6.0,alta_vs_media,media,alta,8,False,2,2.0
2021,adulto,3,1,CE,,4.0,alta_vs_media,media,alta,5,False,1,1.0
2021,adulto,3,1,DF,,5.0,alta_vs_media,media,alta,8,False,3,3.0
2021,adulto,3,1,ES,,0.0,alta_vs_media,media,alta,2,False,0,2.0
2021,adulto,3,1,GO,,6.0,alta_vs_media,media,alta,12,False,6,6.0
2021,adulto,3,1,MA,,6.0,alta_vs_media,media,alta,11,False,5,5.0
2021,adulto,3,1,MG,,7.0,alta_vs_media,media,alta,11,False,4,4.0
2021,adulto,3,1,MS,,3.0,alta_vs_media,media,alta,4,False,1,1.0
2021,adulto,3,1,MT,,3.0,alta_vs_media,media,alta,11,False,3,8.0
2021,adulto,3,1,PA,,4.0,alta_vs_media,media,alta,10,False,4,6.0
2021,adulto,3,1,PB,,1.0,alta_vs_media,media,alta,2,False,1,1.0
2021,adulto,3,1,PE,,6.0,alta_vs_media,media,alta,7,False,1,1.0
2021,adulto,3,1,PI,,2.0,alta_vs_media,media,alta,4,False,2,2.0
2021,adulto,3,1,PR,,22.0,alta_vs_media,media,alta,29,False,7,7.0
2021,adulto,3,1,RJ,,2.0,alta_vs_media,media,alta,5,False,2,3.0
2021,adulto,3,1,RN,,1.0,alta_vs_media,media,alta,1,False,0,0.0
2021,adulto,3,1,RO,,1.0,alta_vs_media,media,alta,2,False,1,1.0
2021,adulto,3,1,RR,,2.0,alta_vs_media,media,alta,3,False,1,1.0
2021,adulto,3,1,RS,,0.0,alta_vs_media,media,alta,2,False,0,2.0
2021,adulto,3,1,SC,,4.0,alta_vs_media,media,alta,4,False,0,0.0
2021,adulto,3,1,SE,,2.0,alta_vs_media,media,alta,2,False,0,0.0
2021,adulto,3,1,SP,,39.0,alta_vs_media,media,alta,73,True,34,34.0
2021,adulto,3,1,TO,,1.0,alta_vs_media,media,alta,4,False,1,3.0
2021,adulto,3,2,AL,,1.0,alta_vs_media,media,alta,1,False,0,0.0
2021,adulto,3,2,AM,,1.0,alta_vs_media,media,alta,1,False,0,0.0
2021,adulto,3,2,AP,,1.0,alta_vs_media,media,alta,1,False,0,0.0
2021,adulto,3,2,BA,,1.0,alta_vs_media,media,alta,2,False,1,1.0
2021,adulto,3,2,CE,,6.0,alta_vs_media,media,alta,7,False,1,1.0
2021,adulto,3,2,DF,,1.0,alta_vs_media,media,alta,1,False,0,0.0
2021,adulto,3,2,ES,,1.0,alta_vs_media,media,alta,1,False,0,0.0
2021,adulto,3,2,GO,,4.0,alta_vs_media,media,alta,6,False,2,2.0
2021,adulto,3,2,MA,,4.0,alta_vs_media,media,alta,10,False,4,6.0
2021,adulto,3,2,MG,,4.0,alta_vs_media,media,alta,5,False,1,1.0
2021,adulto,3,2,MS,,2.0,alta_vs_media,media,alta,3,False,1,1.0
2021,adulto,3,2,MT,,1.0,alta_vs_media,media,alta,3,False,1,2.0
2021,adulto,3,2,PA,,1.0,alta_vs_media,media,alta,1,False,0,0.0
2021,adulto,3,2,PB,,1.0,alta_vs_media,media,alta,1,False,0,0.0
2021,adulto,3,2,PE,,1.0,alta_vs_media,media,alta,6,False,1,5.0
2021,adulto,3,2,PI,,2.0,alta_vs_media,media,alta,2,False,0,0.0
2021,adulto,3,2,PR,,2.0,alta_vs_media,media,alta,10,False,2,8.0
2021,adulto,3,2,RJ,,1.0,alta_vs_media,media,alta,4,False,1,3.0
2021,adulto,3,2,RN,,1.0,alta_vs_media,media,alta,2,False,1,1.0
2021,adulto,3,2,RO,,2.0,alta_vs_media,media,alta,3,False,1,1.0
2021,adulto,3,2,RS,,3.0,alta_vs_media,media,alta,4,False,1,1.0
2021,adulto,3,2,SC,,2.0,alta_vs_media,media,alta,2,False,0,0.0
2021,adulto,3,2,SE,,0.0,alta_vs_media,media,alta,1,False,0,1.0
2021,adulto,3,2,SP,,18.0,alta_vs_media,media,alta,34,False,16,16.0
2021,adulto,4,0,MG,,1.0,alta_vs_media,media,alta,1,False,0,0.0
2021,adulto,4,0,RN,,1.0,alta_vs_media,media,alta,1,False,0,0.0
2021,adulto,4,0,SP,,0.0,alta_vs_media,media,alta,1,False,0,1.0
2021,adulto,4,1,AC,,38.0,alta_vs_media,media,alta,65,True,27,27.0
2021,adulto,4,1,AL,,466.0,alta_vs_media,media,alta,783,True,317,317.0
2021,adulto,4,1,AM,,833.0,alta_vs_media,media,alta,1874,True,833,1041.0
2021,adulto,4,1,AP,,164.0,alta_vs_media,media,alta,276,True,112,112.0
2021,adulto,4,1,BA,,2408.0,alta_vs_media,media,alta,3687,True,1279,1279.0
2021,adulto,4,1,CE,,2097.0,alta_vs_media,media,alta,3131,True,1034,1034.0
2021,adulto,4,1,DF,,370.0,alta_vs_media,media,alta,583,True,213,213.0
2021,adulto,4,1,ES,,245.0,alta_vs_media,media,alta,438,True,193,193.0
2021,adulto,4,1,GO,,1131.0,alta_vs_media,media,alta,2091,True,960,960.0
2021,adulto,4,1,MA,,1098.0,alta_vs_media,media,alta,2067,True,969,969.0
2021,adulto,4,1,MG,,1761.0,alta_vs_media,media,alta,3148,True,1387,1387.0
2021,adulto,4,1,MS,,341.0,alta_vs_media,media,alta,706,True,341,365.0
2021,adulto,4,1,MT,,533.0,alta_vs_media,media,alta,1112,True,533,579.0
2021,adulto,4,1,PA,,1470.0,alta_vs_media,media,alta,2253,True,783,783.0
2021,adulto,4,1,PB,,335.0,alta_vs_media,media,alta,440,True,105,105.0
2021,adulto,4,1,PE,,2182.0,alta_vs_media,media,alta,3000,True,818,818.0
2021,adulto,4,1,PI,,580.0,alta_vs_media,media,alta,853,True,273,273.0
2021,adulto,4,1,PR,,760.0,alta_vs_media,media,alta,1593,True,760,833.0
2021,adulto,4,1,RJ,,1332.0,alta_vs_media,media,alta,2315,True,983,983.0
2021,adulto,4,1,RN,,391.0,alta_vs_media,media,alta,554,True,163,163.0
2021,adulto,4,1,RO,,236.0,alta_vs_media,media,alta,467,True,231,231.0
2021,adulto,4,1,RR,,121.0,alta_vs_media,media,alta,288,True,121,167.0
2021,adulto,4,1,RS,,117.0,alta_vs_media,media,alta,221,True,104,104.0
2021,adulto,4,1,SC,,146.0,alta_vs_media,media,alta,276,True,130,130.0
2021,adulto,4,1,SE,,609.0,alta_vs_media,media,alta,899,True,290,290.0
2021,adulto,4,1,SP,,2373.0,alta_vs_media,media,alta,5307,True,2373,2934.0
2021,adulto,4,1,TO,,276.0,alta_vs_media,media,alta,494,True,218,218.0
2021,adulto,4,2,AC,,49.0,alta_vs_media,media,alta,82,True,33,33.0
2021,adulto,4,2,AL,,157.0,alta_vs_media,media,alta,271,True,114,114.0
2021,adulto,4,2,AM,,305.0,alta_vs_media,media,alta,733,True,305,428.0
2021,adulto,4,2,AP,,63.0,alta_vs_media,media,alta,115,True,52,52.0
2021,adulto,4,2,BA,,768.0,alta_vs_media,media,alta,1396,True,628,628.0
2021,adulto,4,2,CE,,749.0,alta_vs_media,media,alta,1222,True,473,473.0
2021,adulto,4,2,DF,,129.0,alta_vs_media,media,alta,226,True,97,97.0
2021,adulto,4,2,ES,,112.0,alta_vs_media,media,alta,229,True,112,117.0
2021,adulto,4,2,GO,,433.0,alta_vs_media,media,alta,925,True,433,492.0
2021,adulto,4,2,MA,,387.0,alta_vs_media,media,alta,784,True,387,397.0
2021,adulto,4,2,MG,,777.0,alta_vs_media,media,alta,1555,True,777,778.0
2021,adulto,4,2,MS,,185.0,alta_vs_media,media,alta,397,True,185,212.0
2021,adulto,4,2,MT,,228.0,alta_vs_media,media,alta,514,True,228,286.0
2021,adulto,4,2,PA,,577.0,alta_vs_media,media,alta,1061,True,484,484.0
2021,adulto,4,2,PB,,185.0,alta_vs_media,media,alta,264,True,79,79.0
2021,adulto,4,2,PE,,688.0,alta_vs_media,media,alta,1122,True,434,434.0
2021,adulto,4,2,PI,,198.0,alta_vs_media,media,alta,320,True,122,122.0
2021,adulto,4,2,PR,,307.0,alta_vs_media,media,alta,647,True,307,340.0
2021,adulto,4,2,RJ,,798.0,alta_vs_media,media,alta,1473,True,675,675.0
2021,adulto,4,2,RN,,146.0,alta_vs_media,media,alta,243,True,97,97.0
2021,adulto,4,2,RO,,89.0,alta_vs_media,media,alta,185,True,89,96.0
2021,adulto,4,2,RR,,53.0,alta_vs_media,media,alta,124,True,53,71.0
2021,adulto,4,2,RS,,78.0,alta_vs_media,media,alta,155,True,77,77.0
2021,adulto,4,2,SC,,63.0,alta_vs_media,media,alta,126,True,63,63.0
2021,adulto,4,2,SE,,147.0,alta_vs_media,media,alta,281,True,134,134.0
2021,adulto,4,2,SP,,1081.0,alta_vs_media,media,alta,2658,True,1081,1577.0
2021,adulto,4,2,TO,,134.0,alta_vs_media,media,alta,218,True,84,84.0
2021,adulto,5,1,AC,,1.0,alta_vs_media,media,alta,2,False,1,1.0
2021,adulto,5,1,AL,,1.0,alta_vs_media,media,alta,1,False,0,0.0
2021,adulto,5,1,AM,,24.0,alta_vs_media,media,alta,50,True,24,26.0
2021,adulto,5,1,AP,,2.0,alta_vs_media,media,alta,2,False,0,0.0
2021,adulto,5,1,BA,,5.0,alta_vs_media,media,alta,6,False,1,1.0
2021,adulto,5,1,CE,,2.0,alta_vs_media,media,alta,3,False,1,1.0
2021,adulto,5,1,DF,,2.0,alta_vs_media,media,alta,2,False,0,0.0
2021,adulto,5,1,ES,,1.0,alta_vs_media,media,alta,1,False,0,0.0
2021,adulto,5,1,GO,,4.0,alta_vs_media,media,alta,4,False,0,0.0
2021,adulto,5,1,MA,,5.0,alta_vs_media,media,alta,10,False,5,5.0
2021,adulto,5,1,MG,,4.0,alta_vs_media,media,alta,5,False,1,1.0
2021,adulto,5,1,MS,,28.0,alta_vs_media,media,alta,41,False,13,13.0
2021,adulto,5,1,MT,,2.0,alta_vs_media,media,alta,8,False,2,6.0
2021,adulto,5,1,PA,,4.0,alta_vs_media,media,alta,4,False,0,0.0
2021,adulto,5,1,PB,,1.0,alta_vs_media,media,alta,2,False,1,1.0
2021,adulto,5,1,PE,,3.0,alta_vs_media,media,alta,8,False,3,5.0
2021,adulto,5,1,PR,,6.0,alta_vs_media,media,alta,9,False,3,3.0
2021,adulto,5,1,RJ,,2.0,alta_vs_media,media,alta,4,False,2,2.0
2021,adulto,5,1,RN,,2.0,alta_vs_media,media,alta,2,False,0,0.0
2021,adulto,5,1,RO,,2.0,alta_vs_media,media,alta,4,False,2,2.0
2021,adulto,5,1,RR,,13.0,alta_vs_media,media,alta,19,False,6,6.0
2021,adulto,5,1,RS,,3.0,alta_vs_media,media,alta,5,False,2,2.0
2021,adulto,5,1,SC,,2.0,alta_vs_media,media,alta,2,False,0,0.0
2021,adulto,5,1,SP,,6.0,alta_vs_media,media,alta,10,False,4,4.0
2021,adulto,5,1,TO,,1.0,alta_vs_media,media,alta,2,False,1,1.0
2021,adulto,5,2,AC,,1.0,alta_vs_media,media,alta,1,False,0,0.0
2021,adulto,5,2,AM,,11.0,alta_vs_media,media,alta,29,False,11,18.0
2021,adulto,5,2,BA,,4.0,alta_vs_media,media,alta,5,False,1,1.0
2021,adulto,5,2,CE,,2.0,alta_vs_media,media,alta,3,False,1,1.0
2021,adulto,5,2,ES,,0.0,alta_vs_media,media,alta,1,False,0,1.0
2021,adulto,5,2,MA,,9.0,alta_vs_media,media,alta,10,False,1,1.0
2021,adulto,5,2,MG,,2.0,alta_vs_media,media,alta,2,False,0,0.0
2021,adulto,5,2,MS,,15.0,alta_vs_media,media,alta,21,False,6,6.0
2021,adulto,5,2,MT,,5.0,alta_vs_media,media,alta,5,False,0,0.0
2021,adulto,5,2,PA,,1.0,alta_vs_media,media,alta,2,False,1,1.0
2021,adulto,5,2,PE,,5.0,alta_vs_media,media,alta,8,False,3,3.0
2021,adulto,5,2,PR,,6.0,alta_vs_media,media,alta,7,False,1,1.0
2021,adulto,5,2,RJ,,2.0,alta_vs_media,media,alta,4,False,2,2.0
2021,adulto,5,2,RO,,2.0,alta_vs_media,media,alta,2,False,0,0.0
2021,adulto,5,2,RR,,9.0,alta_vs_media,media,alta,13,False,4,4.0
